#==============================================================
# YLL X-ray Extinction Cross Section Table
#==============================================================
# Authors      : Linli Yan, Aigen Li & Fangjun Lu
# Affiliation  : Anhui Jianzhu University, China
# Contact      : yan.linli@foxmail.com
# Reference    : Yan et al. ApJ, 2026, xxx, xxx
# DOI          : xx.xxxx/xxxxxx
# arXiv        : arXiv:xxxx.xxxxx
# Version      : v1.0
# Date         : 2026-05-06
#==============================================================
# Description:
#   Energy-dependent interstellar X-ray extinction model,
#   including gas absorption, dust absorption, and dust scattering.
#   Element abundance      : Proto-Sun + Galactic Chemical Evolution.
#   Dust model             : silicate + graphite/PAHs.
#   Grain size model       : essentially exponentially-cutoff power-law 
#   size distributions for silicate and graphitic grains; log-normal size
#   distributions for PAHs.
#   For details, see Yan et al. (2026).
#  Columns:
#  1 Energy (eV)
#  2 Gas_abs (cm^2/H)
#  3 Dust_abs (cm^2/H)
#  4 Dust_sca (cm^2/H)
#  5 Total_ext(= gas absorption + dust absorption + dust scattering) (cm^2/H)   
#  
#    Energy            Gas_abs           Dust_abs           Dust_sca          Total_ext
    2602.648       1.954002e-23       1.329133e-23       2.632121e-23       5.915256e-23
    2614.673       1.932904e-23       1.312387e-23       2.609899e-23       5.855190e-23
    2626.754       1.911956e-23       1.295723e-23       2.585810e-23       5.793490e-23
    2638.891       1.891112e-23       1.279192e-23       2.564209e-23       5.734513e-23
    2651.084       1.870415e-23       1.262803e-23       2.541696e-23       5.674914e-23
    2663.333       1.849816e-23       1.246564e-23       2.519684e-23       5.616064e-23
    2675.638       1.829361e-23       1.230485e-23       2.496759e-23       5.556604e-23
    2688.001       1.809006e-23       1.214575e-23       2.476343e-23       5.499924e-23
    2700.421       1.788805e-23       1.198846e-23       2.453011e-23       5.440662e-23
    2712.898       1.768718e-23       1.183306e-23       2.432199e-23       5.384222e-23
    2725.433       1.748744e-23       1.167966e-23       2.411192e-23       5.327902e-23
    2738.025       1.728895e-23       1.152838e-23       2.387985e-23       5.269719e-23
    2750.676       1.709147e-23       1.137932e-23       2.365866e-23       5.212945e-23
    2763.385       1.689521e-23       1.123259e-23       2.346646e-23       5.159427e-23
    2776.153       1.669980e-23       1.108831e-23       2.324873e-23       5.103683e-23
    2788.980       1.650564e-23       1.094659e-23       2.302910e-23       5.048134e-23
    2801.867       1.631231e-23       1.080757e-23       2.283814e-23       4.995803e-23
    2814.812       1.612016e-23       1.067445e-23       2.263496e-23       4.942957e-23
    2827.818       1.592888e-23       1.054236e-23       2.243348e-23       4.890472e-23
    2840.884       1.577658e-23       1.041055e-23       2.223747e-23       4.842461e-23
    2854.010       1.558720e-23       1.027909e-23       2.202848e-23       4.789476e-23
    2867.196       1.539868e-23       1.014800e-23       2.182121e-23       4.736789e-23
    2880.444       1.521123e-23       1.001735e-23       2.163970e-23       4.686828e-23
    2893.753       1.502456e-23       9.887193e-24       2.142865e-23       4.634041e-23
    2907.123       1.483900e-23       9.757573e-24       2.124345e-23       4.584003e-23
    2920.556       1.465410e-23       9.628546e-24       2.102868e-23       4.531133e-23
    2934.050       1.447025e-23       9.500172e-24       2.083984e-23       4.481027e-23
    2947.606       1.428710e-23       9.372509e-24       2.064922e-23       4.430884e-23
    2961.225       1.410488e-23       9.245611e-24       2.044924e-23       4.379973e-23
    2974.908       1.392333e-23       9.119541e-24       2.025507e-23       4.329794e-23
    2988.653       1.374274e-23       8.994361e-24       2.006289e-23       4.280000e-23
    3002.462       1.356294e-23       8.870138e-24       1.986525e-23       4.229833e-23
    3016.334       1.338406e-23       8.769051e-24       1.970984e-23       4.186295e-23
    3030.271       1.320597e-23       8.671066e-24       1.955292e-23       4.142995e-23
    3044.272       1.302854e-23       8.572966e-24       1.941467e-23       4.101618e-23
    3058.338       1.285204e-23       8.474791e-24       1.924676e-23       4.057359e-23
    3072.469       1.267603e-23       8.376555e-24       1.908877e-23       4.014136e-23
    3086.665       1.250094e-23       8.278292e-24       1.894573e-23       3.972496e-23
    3100.927       1.232630e-23       8.180033e-24       1.878077e-23       3.928710e-23
    3115.254       1.215254e-23       8.081799e-24       1.863458e-23       3.886892e-23
    3129.648       1.197928e-23       7.983630e-24       1.847032e-23       3.843324e-23
    3144.108       1.180674e-23       7.885556e-24       1.832393e-23       3.801622e-23
    3158.635       1.163480e-23       7.787599e-24       1.817304e-23       3.759544e-23
    3173.230       1.146356e-23       7.689799e-24       1.802062e-23       3.717399e-23
    3187.891       1.129310e-23       7.592187e-24       1.785018e-23       3.673547e-23
    3202.621       1.112303e-23       7.494799e-24       1.769474e-23       3.631258e-23
    3217.418       1.149501e-23       7.397671e-24       1.753781e-23       3.643049e-23
    3232.284       1.132105e-23       7.300838e-24       1.738331e-23       3.600519e-23
    3247.218       1.114969e-23       7.204338e-24       1.722341e-23       3.557744e-23
    3262.222       1.097927e-23       7.108210e-24       1.708642e-23       3.517390e-23
    3277.295       1.080953e-23       7.012490e-24       1.693171e-23       3.475372e-23
    3292.437       1.064026e-23       6.917223e-24       1.677144e-23       3.432893e-23
    3307.650       1.047212e-23       6.822447e-24       1.662622e-23       3.392078e-23
    3322.933       1.030523e-23       6.728204e-24       1.646313e-23       3.349656e-23
    3338.286       1.013869e-23       6.634538e-24       1.632326e-23       3.309649e-23
    3353.710       9.973017e-24       6.541492e-24       1.615741e-23       3.267192e-23
    3369.206       9.807579e-24       6.449113e-24       1.601062e-23       3.226731e-23
    3384.773       9.691060e-24       6.357447e-24       1.586669e-23       3.191519e-23
    3400.412       9.584375e-24       6.266540e-24       1.569678e-23       3.154770e-23
    3416.123       9.478494e-24       6.176444e-24       1.554596e-23       3.120090e-23
    3431.907       9.373223e-24       6.087204e-24       1.539807e-23       3.085850e-23
    3447.764       9.268744e-24       5.998877e-24       1.524463e-23       3.051225e-23
    3463.694       9.164887e-24       5.911509e-24       1.511861e-23       3.019500e-23
    3479.698       9.061744e-24       5.825156e-24       1.496260e-23       2.984950e-23
    3495.776       8.959256e-24       5.739873e-24       1.481366e-23       2.951279e-23
    3511.928       8.857406e-24       5.658866e-24       1.468399e-23       2.920026e-23
    3528.154       8.756291e-24       5.582632e-24       1.452561e-23       2.886453e-23
    3544.456       8.655851e-24       5.506905e-24       1.439354e-23       2.855629e-23
    3560.833       8.556123e-24       5.431729e-24       1.426024e-23       2.824809e-23
    3577.285       8.456928e-24       5.357140e-24       1.412572e-23       2.793979e-23
    3593.814       8.358468e-24       5.283180e-24       1.398156e-23       2.762321e-23
    3610.419       8.260529e-24       5.209885e-24       1.384462e-23       2.731504e-23
    3627.100       8.163235e-24       5.137298e-24       1.372688e-23       2.702742e-23
    3643.859       8.066489e-24       5.065459e-24       1.358758e-23       2.671953e-23
    3660.695       7.970320e-24       4.994410e-24       1.345123e-23       2.641596e-23
    3677.609       7.874735e-24       4.924197e-24       1.333000e-23       2.612893e-23
    3694.601       7.779649e-24       4.854862e-24       1.318723e-23       2.582174e-23
    3711.672       7.685186e-24       4.786452e-24       1.306785e-23       2.553949e-23
    3728.821       7.591229e-24       4.719013e-24       1.293138e-23       2.524162e-23
    3746.050       7.497954e-24       4.652591e-24       1.280979e-23       2.496033e-23
    3763.358       7.405105e-24       4.587235e-24       1.268295e-23       2.467529e-23
    3780.747       7.312866e-24       4.522996e-24       1.255918e-23       2.439504e-23
    3798.215       7.221047e-24       4.459924e-24       1.244291e-23       2.412388e-23
    3815.765       7.129826e-24       4.398070e-24       1.231285e-23       2.384074e-23
    3833.395       7.039008e-24       4.337490e-24       1.219449e-23       2.357099e-23
    3851.107       6.948717e-24       4.278236e-24       1.206651e-23       2.329346e-23
    3868.901       6.858873e-24       4.220361e-24       1.196647e-23       2.304570e-23
    3886.777       6.769472e-24       4.163926e-24       1.184088e-23       2.277428e-23
    3904.735       6.680560e-24       4.108985e-24       1.170985e-23       2.249939e-23
    3922.777       6.592026e-24       4.055598e-24       1.160681e-23       2.225443e-23
    3940.902       6.504111e-24       4.003827e-24       1.150279e-23       2.201073e-23
    3959.110       6.416521e-24       3.953734e-24       1.140248e-23       2.177273e-23
    3977.403       6.329462e-24       3.905377e-24       1.127618e-23       2.151102e-23
    3995.780       6.242752e-24       3.858823e-24       1.116929e-23       2.127086e-23
    4014.242       6.156519e-24       3.810414e-24       1.106137e-23       2.102830e-23
    4032.790       6.070635e-24       3.758549e-24       1.095661e-23       2.078579e-23
    4051.423       6.299489e-24       3.707073e-24       1.084669e-23       2.085326e-23
    4070.142       6.210915e-24       3.656010e-24       1.076913e-23       2.063606e-23
    4088.948       6.122699e-24       3.605389e-24       1.066158e-23       2.038967e-23
    4107.841       6.034962e-24       3.555238e-24       1.055762e-23       2.014782e-23
    4126.821       5.947507e-24       3.505580e-24       1.044825e-23       1.990134e-23
    4145.888       5.860566e-24       3.456446e-24       1.034675e-23       1.966376e-23
    4165.044       5.773978e-24       3.407865e-24       1.025169e-23       1.943353e-23
    4184.289       5.687850e-24       3.359867e-24       1.014843e-23       1.919615e-23
    4203.622       5.602026e-24       3.312482e-24       1.005586e-23       1.897037e-23
    4223.044       5.517523e-24       3.265742e-24       9.950891e-24       1.873416e-23
    4242.556       5.433523e-24       3.219678e-24       9.865406e-24       1.851861e-23
    4262.159       5.349845e-24       3.174324e-24       9.749955e-24       1.827412e-23
    4281.852       5.266566e-24       3.129710e-24       9.662797e-24       1.805907e-23
    4301.636       5.183838e-24       3.085872e-24       9.574820e-24       1.784453e-23
    4321.511       5.101763e-24       3.042845e-24       9.486032e-24       1.763064e-23
    4341.478       5.019950e-24       3.000663e-24       9.396442e-24       1.741705e-23
    4361.538       4.938536e-24       2.959362e-24       9.306056e-24       1.720395e-23
    4381.690       4.857670e-24       2.918984e-24       9.214879e-24       1.699153e-23
    4401.935       4.800819e-24       2.879561e-24       9.122922e-24       1.680330e-23
    4422.274       4.746578e-24       2.841133e-24       9.030194e-24       1.661791e-23
    4442.707       4.692790e-24       2.803741e-24       8.941179e-24       1.643771e-23
    4463.234       4.639395e-24       2.767424e-24       8.867205e-24       1.627402e-23
    4483.856       4.586405e-24       2.732222e-24       8.772198e-24       1.609082e-23
    4504.573       4.533808e-24       2.698180e-24       8.701024e-24       1.593301e-23
    4525.386       4.481582e-24       2.661528e-24       8.613379e-24       1.575649e-23
    4546.295       4.429762e-24       2.624908e-24       8.540666e-24       1.559534e-23
    4567.301       4.378278e-24       2.588643e-24       8.442636e-24       1.540956e-23
    4588.404       4.327204e-24       2.552756e-24       8.377388e-24       1.525735e-23
    4609.604       4.276448e-24       2.517266e-24       8.277920e-24       1.507163e-23
    4630.903       4.226147e-24       2.482196e-24       8.211252e-24       1.491960e-23
    4652.300       4.176184e-24       2.447566e-24       8.134944e-24       1.475869e-23
    4673.795       4.126586e-24       2.413400e-24       8.042326e-24       1.458231e-23
    4695.390       4.077339e-24       2.379721e-24       7.964626e-24       1.442169e-23
    4717.085       4.028425e-24       2.346551e-24       7.895211e-24       1.427019e-23
    4738.880       3.979861e-24       2.313915e-24       7.825132e-24       1.411891e-23
    4760.775       3.931590e-24       2.281838e-24       7.754394e-24       1.396782e-23
    4782.772       3.883679e-24       2.250343e-24       7.683003e-24       1.381703e-23
    4804.870       3.836036e-24       2.219457e-24       7.610967e-24       1.366646e-23
    4827.071       3.788750e-24       2.189206e-24       7.538290e-24       1.351625e-23
    4849.374       3.741720e-24       2.159617e-24       7.464977e-24       1.336631e-23
    4871.780       3.695045e-24       2.130716e-24       7.395387e-24       1.322115e-23
    4894.290       3.648677e-24       2.102531e-24       7.341031e-24       1.309224e-23
    4916.904       3.602642e-24       2.075092e-24       7.265844e-24       1.294358e-23
    4939.622       3.556866e-24       2.048426e-24       7.194415e-24       1.279971e-23
    4962.445       3.511400e-24       2.022563e-24       7.147305e-24       1.268127e-23
    4985.373       3.476587e-24       1.997536e-24       7.074763e-24       1.254889e-23
    5008.408       3.431538e-24       1.973188e-24       7.026488e-24       1.243121e-23
    5031.549       3.386782e-24       1.946559e-24       6.952675e-24       1.228602e-23
    5054.797       3.342253e-24       1.920144e-24       6.894063e-24       1.215646e-23
    5078.152       3.298027e-24       1.893956e-24       6.828254e-24       1.202024e-23
    5101.615       3.254006e-24       1.868009e-24       6.768466e-24       1.189048e-23
    5125.187       3.210285e-24       1.842317e-24       6.712520e-24       1.176512e-23
    5148.867       3.166795e-24       1.816895e-24       6.640610e-24       1.162430e-23
    5172.657       3.123604e-24       1.791758e-24       6.583528e-24       1.149889e-23
    5196.557       3.080640e-24       1.766920e-24       6.521454e-24       1.136901e-23
    5220.568       3.037914e-24       1.742398e-24       6.472487e-24       1.125280e-23
    5244.689       2.995440e-24       1.718208e-24       6.389156e-24       1.110280e-23
    5268.921       2.953161e-24       1.694365e-24       6.339118e-24       1.098664e-23
    5293.266       2.911144e-24       1.670887e-24       6.274842e-24       1.085687e-23
    5317.723       2.869293e-24       1.647789e-24       6.214482e-24       1.073156e-23
    5342.293       2.827705e-24       1.625090e-24       6.158405e-24       1.061120e-23
    5366.977       2.786285e-24       1.602806e-24       6.096991e-24       1.048608e-23
    5391.775       2.745102e-24       1.580958e-24       6.039885e-24       1.036594e-23
    5416.687       2.704097e-24       1.559562e-24       5.997544e-24       1.026120e-23
    5441.714       2.663332e-24       1.538638e-24       5.939416e-24       1.014139e-23
    5466.857       2.622782e-24       1.518205e-24       5.875949e-24       1.001694e-23
    5492.116       2.582852e-24       1.498283e-24       5.821297e-24       9.902432e-24
    5517.492       2.543167e-24       1.478440e-24       5.752374e-24       9.773981e-24
    5542.986       2.503657e-24       1.458162e-24       5.716813e-24       9.678632e-24
    5568.596       2.464351e-24       1.438063e-24       5.651370e-24       9.553783e-24
    5594.326       2.425353e-24       1.418153e-24       5.590330e-24       9.433836e-24
    5620.174       2.386665e-24       1.398443e-24       5.543993e-24       9.329100e-24
    5646.141       2.348093e-24       1.378943e-24       5.486445e-24       9.213482e-24
    5672.229       2.309743e-24       1.359666e-24       5.444017e-24       9.113427e-24
    5698.437       2.272204e-24       1.340624e-24       5.376213e-24       8.989041e-24
    5724.766       2.245505e-24       1.321829e-24       5.337331e-24       8.904664e-24
    5751.217       2.219605e-24       1.303291e-24       5.277963e-24       8.800859e-24
    5777.790       2.193915e-24       1.285026e-24       5.224356e-24       8.703297e-24
    5804.486       2.168436e-24       1.267044e-24       5.164104e-24       8.599584e-24
    5831.305       2.143159e-24       1.249359e-24       5.123423e-24       8.515941e-24
    5858.248       2.118097e-24       1.231984e-24       5.072970e-24       8.423051e-24
    5885.316       2.093210e-24       1.214934e-24       5.011426e-24       8.319571e-24
    5912.508       2.068539e-24       1.198222e-24       4.964970e-24       8.231731e-24
    5939.827       2.044039e-24       1.181862e-24       4.913236e-24       8.139137e-24
    5967.271       2.065626e-24       1.165869e-24       4.870412e-24       8.101907e-24
    5994.843       2.040991e-24       1.150259e-24       4.827174e-24       8.018424e-24
    6022.541       2.016547e-24       1.134875e-24       4.763564e-24       7.914986e-24
    6050.368       1.992299e-24       1.119524e-24       4.723988e-24       7.835811e-24
    6078.323       1.968252e-24       1.104311e-24       4.688888e-24       7.761452e-24
    6106.408       1.944397e-24       1.089244e-24       4.644033e-24       7.677673e-24
    6134.622       1.920700e-24       1.074331e-24       4.598780e-24       7.593812e-24
    6162.966       1.897203e-24       1.059580e-24       4.557637e-24       7.514421e-24
    6191.442       1.873855e-24       1.045001e-24       4.521017e-24       7.439872e-24
    6220.049       1.850696e-24       1.030602e-24       4.474604e-24       7.355902e-24
    6248.788       1.827680e-24       1.016393e-24       4.432339e-24       7.276412e-24
    6277.660       1.804848e-24       1.002383e-24       4.385170e-24       7.192401e-24
    6306.666       1.782158e-24       9.885800e-25       4.347082e-24       7.117820e-24
    6335.805       1.759639e-24       9.749961e-25       4.303704e-24       7.038339e-24
    6365.079       1.737267e-24       9.616401e-25       4.255438e-24       6.954345e-24
    6394.488       1.715066e-24       9.485225e-25       4.231167e-24       6.894755e-24
    6424.034       1.693030e-24       9.356535e-25       4.191647e-24       6.820330e-24
    6453.715       1.671132e-24       9.230439e-25       4.142299e-24       6.736475e-24
    6483.534       1.649398e-24       9.107051e-25       4.097159e-24       6.657262e-24
    6513.491       1.627789e-24       8.985082e-25       4.056636e-24       6.582933e-24
    6543.586       1.606341e-24       8.857213e-25       4.006271e-24       6.498334e-24
    6573.820       1.614632e-24       8.731065e-25       3.960137e-24       6.447876e-24
    6604.194       1.593114e-24       8.606717e-25       3.938309e-24       6.392095e-24
    6634.708       1.571720e-24       8.484257e-25       3.891505e-24       6.311650e-24
    6665.363       1.550466e-24       8.363774e-25       3.839832e-24       6.226675e-24
    6696.160       1.529344e-24       8.245356e-25       3.801963e-24       6.155842e-24
    6727.099       1.508345e-24       8.129094e-25       3.749685e-24       6.070940e-24
    6758.181       1.487510e-24       8.015084e-25       3.697129e-24       5.986148e-24
    6789.407       1.466785e-24       7.903417e-25       3.677853e-24       5.934980e-24
    6820.777       1.446205e-24       7.794195e-25       3.624680e-24       5.850304e-24
    6852.292       1.425728e-24       7.687517e-25       3.585371e-24       5.779851e-24
    6883.952       1.405391e-24       7.583482e-25       3.531665e-24       5.695404e-24
    6915.759       1.385155e-24       7.482195e-25       3.501580e-24       5.634955e-24
    6947.713       1.365045e-24       7.383766e-25       3.456871e-24       5.560293e-24
    6979.814       1.345042e-24       7.288297e-25       3.406943e-24       5.480814e-24
    7012.064       1.325148e-24       7.195162e-25       3.361775e-24       5.406439e-24
    7044.462       1.305361e-24       7.094585e-25       3.292373e-24       5.307193e-24
    7077.011       1.285684e-24       6.995765e-25       3.227993e-24       5.213254e-24
    7109.709       1.266123e-24       6.898777e-25       3.158664e-24       5.114664e-24
    7142.559       1.246890e-24       3.265098e-24       3.157632e-24       7.669620e-24
    7175.561       1.227772e-24       3.226226e-24       3.171369e-24       7.625367e-24
    7208.715       1.208735e-24       3.186452e-24       3.190083e-24       7.585270e-24
    7242.022       1.189822e-24       3.148141e-24       3.204184e-24       7.542146e-24
    7275.484       1.171066e-24       3.110337e-24       3.189479e-24       7.470883e-24
    7309.099       1.152459e-24       3.073032e-24       3.179579e-24       7.405070e-24
    7342.870       1.133929e-24       3.036196e-24       3.164554e-24       7.334678e-24
    7376.798       1.115498e-24       2.999742e-24       3.134779e-24       7.250018e-24
    7410.882       1.097716e-24       2.963684e-24       3.128872e-24       7.190272e-24
    7445.123       1.084832e-24       2.927778e-24       3.113254e-24       7.125864e-24
    7479.523       1.072105e-24       2.892314e-24       3.082729e-24       7.047149e-24
    7514.081       1.059490e-24       2.857373e-24       3.066707e-24       6.983570e-24
    7548.799       1.047000e-24       2.823316e-24       3.035704e-24       6.906020e-24
    7583.678       1.034606e-24       2.789577e-24       3.019285e-24       6.843468e-24
    7618.718       1.022328e-24       2.756201e-24       2.992329e-24       6.770858e-24
    7653.919       1.010146e-24       2.723210e-24       2.965143e-24       6.698500e-24
    7689.284       9.980705e-25       2.690501e-24       2.943520e-24       6.632092e-24
    7724.811       9.860912e-25       2.658091e-24       2.915837e-24       6.560019e-24
    7760.503       9.803438e-25       2.625997e-24       2.907839e-24       6.514180e-24
    7796.360       9.684890e-25       2.594239e-24       2.865665e-24       6.428393e-24
    7832.383       9.567245e-25       2.562900e-24       2.837273e-24       6.356898e-24
    7868.572       9.450613e-25       2.531928e-24       2.828646e-24       6.305635e-24
    7904.928       9.334809e-25       2.501283e-24       2.799795e-24       6.234559e-24
    7941.452       9.220151e-25       2.470984e-24       2.781248e-24       6.174247e-24
    7978.145       9.106336e-25       2.441048e-24       2.747403e-24       6.099085e-24
    8015.007       8.993500e-25       2.411487e-24       2.737915e-24       6.048751e-24
    8052.040       8.881465e-25       2.382197e-24       2.708141e-24       5.978485e-24
    8089.243       8.770391e-25       2.353226e-24       2.678162e-24       5.908427e-24
    8126.619       8.660086e-25       2.324590e-24       2.658569e-24       5.849167e-24
    8164.168       8.550654e-25       2.296309e-24       2.628142e-24       5.779517e-24
    8201.889       8.442020e-25       2.268401e-24       2.617600e-24       5.730203e-24
    8239.786       8.334176e-25       2.240921e-24       2.586743e-24       5.661082e-24
    8277.857       8.227155e-25       2.213778e-24       2.575802e-24       5.612296e-24
    8316.104       8.120850e-25       2.186966e-24       2.544521e-24       5.543572e-24
    8354.528       9.264129e-25       2.160500e-24       2.533181e-24       5.620094e-24
    8393.129       9.144778e-25       2.134399e-24       2.501483e-24       5.550360e-24
    8431.909       9.026431e-25       2.108636e-24       2.489747e-24       5.501026e-24
    8470.868       8.908893e-25       2.083141e-24       2.453129e-24       5.427159e-24
    8510.007       8.792320e-25       2.057943e-24       2.431556e-24       5.368732e-24
    8549.327       8.676570e-25       2.033057e-24       2.399048e-24       5.299762e-24
    8588.829       8.561680e-25       2.008498e-24       2.386525e-24       5.251191e-24
    8628.513       8.447638e-25       1.984289e-24       2.373839e-24       5.202892e-24
    8668.380       8.334372e-25       1.960363e-24       2.345222e-24       5.139022e-24
    8708.431       8.221989e-25       1.936692e-24       2.332147e-24       5.091038e-24
    8748.668       8.110294e-25       1.913291e-24       2.298649e-24       5.022969e-24
    8789.091       7.999486e-25       1.890172e-24       2.285192e-24       4.975313e-24
    8829.700       7.889400e-25       1.867327e-24       2.271589e-24       4.927856e-24
    8870.497       7.780234e-25       1.844663e-24       2.237511e-24       4.860198e-24
    8911.482       7.671755e-25       1.822194e-24       2.223514e-24       4.812884e-24
    8952.657       7.564053e-25       1.799930e-24       2.209357e-24       4.765692e-24
    8994.022       7.457038e-25       1.777885e-24       2.174721e-24       4.698310e-24
    9035.578       7.350793e-25       1.756468e-24       2.169593e-24       4.661140e-24
    9077.327       7.245215e-25       1.735523e-24       2.154906e-24       4.614951e-24
    9119.268       7.140318e-25       1.714711e-24       2.119736e-24       4.548478e-24
    9161.402       7.036122e-25       1.694040e-24       2.109169e-24       4.506821e-24
    9203.732       6.932531e-25       1.673520e-24       2.093955e-24       4.460728e-24
    9246.257       6.829777e-25       1.653163e-24       2.078585e-24       4.414725e-24
    9288.979       6.728455e-25       1.632978e-24       2.042701e-24       4.348524e-24
    9331.898       6.627945e-25       1.612976e-24       2.026981e-24       4.302752e-24
    9375.015       6.527999e-25       1.593168e-24       2.024982e-24       4.270950e-24
    9418.332       6.428744e-25       1.573566e-24       2.008933e-24       4.225373e-24
    9461.848       6.330488e-25       1.554180e-24       1.972366e-24       4.159595e-24
    9505.566       6.232949e-25       1.535023e-24       1.955983e-24       4.114301e-24
    9549.486       6.136001e-25       1.516702e-24       1.939460e-24       4.069762e-24
    9593.608       6.039587e-25       1.498621e-24       1.936662e-24       4.039242e-24
    9637.935       5.948247e-25       1.480647e-24       1.919813e-24       3.995285e-24
    9682.466       5.877624e-25       1.462788e-24       1.882441e-24       3.932992e-24
    9727.203       5.807694e-25       1.445053e-24       1.869767e-24       3.895590e-24
    9772.147       5.738370e-25       1.427450e-24       1.861851e-24       3.863138e-24
    9817.298       5.669718e-25       1.409989e-24       1.844364e-24       3.821325e-24
    9862.658       5.601759e-25       1.392678e-24       1.831242e-24       3.784095e-24
    9908.228       5.534437e-25       1.375526e-24       1.822907e-24       3.751876e-24
    9954.008       5.467720e-25       1.358543e-24       1.804964e-24       3.710279e-24
   10000.000       5.401607e-25       1.341739e-24       1.791398e-24       3.673297e-24
